1968	3	13	11.8	8	4.9	44.8	2.5	10.8	0	0	1.8
1968	3	14	8	5	0.7	58	1.8	10.7	0	0	0
1968	3	15	15.5	8.8	3.1	45.3	3.7	7.8	0	0	5.8
1968	3	16	7.4	4.8	2.3	49.8	2.6	7.5	0	0	4.5
1968	3	17	5.9	2.8	0.2	51	2.1	10.4	0	0	0
1968	3	18	12.2	8.8	3.1	45	1.8	10.5	0	0	1.5
1968	3	19	15.1	10.6	6.6	55.8	1.4	6.3	0	0	7.5
1968	3	20	13	8.6	5.6	80.3	2	0	0	0	10
1968	3	21	8.9	6	3.8	82.8	1.8	4.3	0	0	7.5
1968	3	22	9	6.2	3.4	65.5	2.1	10.3	0	0	1.3
1968	3	23	8.2	5	1.8	73	2	8.1	0	0	2.3
1968	3	24	5.8	3.7	1.1	77.5	3.2	2.5	3.3	0	7
1968	3	25	7.4	3.5	0.2	72	1.6	7.8	0	0	3.3
1968	3	26	10	4.9	1.3	79	1.3	8.6	0	0	2.5
1968	3	27	5.1	3.4	2	88.8	0.9	0.5	0	0	8.5
1968	3	28	13	8.5	1.1	66.8	1.5	10.2	0	0	1.3
1968	3	29	12.1	8.3	5.8	73.3	1.5	3.5	2.7	0	6.8
1968	3	30	16.1	10.4	5.1	62	2	8	2	0	7.3
1968	3	31	20.5	14.4	8.5	43.8	2.5	4.8	0	0	5.5
1968	4	1	16.6	12	7.5	41	2.2	11.1	0	0	0
1968	4	2	14.8	8.8	4.8	66.3	1.5	10.2	0	0	3.3
1968	4	3	21.4	15	9.5	32	2.5	8.6	0	0	5.5
1968	4	4	18	13.8	4.5	51.5	2.9	11	0	0	1.8
1968	4	5	15.2	10.4	4.5	41.3	4.2	9.7	1.4	0	5.5
1968	4	6	14.2	10.7	5.9	42.8	1.6	7.1	0	0	4.5
1968	4	7	10.6	8.4	5.6	70	1.7	9.9	0	0	5.5
1968	4	8	7.5	6.6	5.5	89.5	1.4	0	3.4	0	10
1968	4	9	8.4	6.8	5.3	76.8	1.7	0	2.1	0	9.3
1968	4	10	13.2	8.6	4.9	74	1.6	6.1	0	0	7.5
1968	4	11	11.5	9.3	6.2	53	2.9	10.5	0	0	5.5
1968	4	12	10.6	7.3	5.2	64.8	2.3	10.8	0	0	0.8
1968	4	13	13.2	8.2	4	67.8	2.1	11.2	0	0	3
1968	4	14	14.6	11.4	7.4	55.5	1.5	8.1	0	0	4.5
1968	4	15	12.3	9.4	6.2	76	1.4	9.2	0	0	9.8
1968	4	16	10.1	8.5	5.5	81.8	2.1	9.1	0	0	9
1968	4	17	11.3	7.5	4.4	80.5	1.8	10.3	0	0	8.3
1968	4	18	11.8	7.8	5	79.8	1.2	8.8	0	0	5
1968	4	19	16.3	10.5	6.2	60.5	1.4	11.6	0	0	0
1968	4	20	17	12.3	8.2	49.8	1.3	9.5	0	0	1.5
1968	4	21	18.5	15	10.5	42	2.1	11.2	0	0	1.5
1968	4	22	17.3	13.9	9.7	53	2.3	10	0	0	5.3
1968	4	23	14.8	11.4	8.2	75.8	1.8	9.5	0	0	5.3
1968	4	24	13.2	10.1	7.9	77.3	1.6	5.7	0	0	9.3
1968	4	25	20.7	13.2	9.1	65.8	2.6	3.5	0	0	10
1968	4	26	17.6	14.4	10.2	41	2.6	7.8	0	0	7
1968	4	27	15.8	12.5	8.5	50.3	1.5	11.8	0	0	0
1968	4	28	14.7	10.8	7	79.3	2.2	9.9	0	0	3.8
1968	4	29	15.4	11.1	7.6	77.5	2	8.7	0	0	1.5
1968	4	30	15.5	10.6	7.3	81.3	1.7	4.8	0	0	7.5
1968	5	1	18.9	14.3	10.8	65.5	1.6	11.5	0	0	0
1968	5	2	15.9	11.6	9.8	79.3	1.8	5.4	4.3	0	6.8
1968	5	3	12.4	11.2	10.1	85	1.2	0.5	3.9	0	10
1968	5	4	16	12.1	9.8	80	1.8	2.3	0	0	10
1968	5	5	17.7	12.6	9.7	82.5	2.3	6.6	0	0	9.3
1968	5	6	15.8	12.6	10.1	64.8	2.4	0	0	0	10
1968	5	7	15.9	12.8	9.8	66.8	2	9.9	0	0	8.8
1968	5	8	18.8	13.1	9.3	64.3	2.6	12	0	0	0.8
1968	5	9	21.3	14.6	9.8	56	1.8	11.5	0	0	1
1968	5	10	23	19.9	14	34.3	1.9	8.5	0	0	7.5
1968	5	11	21.4	17.4	14.2	59	1.6	11.7	0	0	5.3
1968	5	12	16.3	14.5	12.6	78.3	1.4	0.2	0	0	8.8
1968	5	13	24.5	19.3	14.4	26	8.3	12.1	0	0	0
1968	5	14	21.5	18.1	12.5	43	2.7	12.2	0	0	0.5
1968	5	15	17.6	14	10.5	78	1.7	10.3	0	0	1.3
1968	5	16	19.5	14.7	12.1	76.8	1.3	9.1	0	0	7.8
1968	5	17	14	12.4	11.6	83.8	1.6	0	0	0	10
1968	5	18	15.6	14.2	12.7	84.8	1.2	0	31.8	0	10
1968	5	19	16.8	14	12.4	83.5	2.2	5.5	0	0	9.8
1968	5	20	13.7	12.7	11.2	80.3	1.9	0	0	0	10
1968	5	21	16.5	14	12.5	87.8	1.8	5.7	0	0	8.8
1968	5	22	18.9	15.5	13.3	83	1.5	10.5	0	0	4.3
1968	5	23	16.4	14	12.2	88	1.8	1.5	0	0	9.8
1968	5	24	14.2	13.8	13.1	95	1.1	0	0.4	0	10
1968	5	25	16.5	14.3	13.1	92	1.7	1.4	3.4	0	9.8
1968	5	26	13.8	12.8	11.8	90.5	2.8	0	4.7	0	10
1968	5	27	13.6	12.5	10.9	88.8	1.2	0	0.2	0	10
1968	5	28	17.5	14	9.4	86.5	1.9	12.3	0	0	3.8
1968	5	29	22.7	19.5	15.3	57.5	4.9	11.7	0	0	2
1968	5	30	23.2	20.2	15	60.5	4.8	11	0	0	2.3
1968	5	31	19.2	16	14.1	88.8	2.2	4.4	0.4	0	8
1968	6	1	14.6	13.2	11.6	92.3	2.4	0	4.2	0	10
1968	6	2	15.1	12.9	11.4	85.8	2.5	3.8	0.6	0	9.5
1968	6	3	18	14.7	12.3	82.8	2.1	5.5	0	0	5.8
1968	6	4	19.2	15.5	11.5	86.8	1.5	7.6	0	0	3
1968	6	5	29.2	21.1	15.4	68	2	11.7	0	0	0.5
1968	6	6	26.5	21.7	17.1	62.3	2	11.8	0	0	0
1968	6	7	23.9	19.2	15.6	80.3	1.8	12	0	0	0.8
1968	6	8	21.2	18.1	15.4	88.3	1.8	11.2	0	0	3.3
1968	6	9	23.2	18.6	16.1	85.5	2.3	0	8.8	0	6.5
1968	6	10	18.4	16.9	15.8	60	3.2	5.2	1.2	0	6.5
1968	6	11	24.1	19.6	14.7	63.5	3.3	11.5	0	0	2.8
1968	6	12	24.8	20.3	16.3	68.5	1.6	11.6	0	0	5
1968	6	13	24	20.5	18.1	75.8	1.6	6.8	0	0	4.3
1968	6	14	21.8	19	16.6	84.3	1.7	4.7	0	0	4.3
1968	6	15	23.8	20.1	17	81.5	1.8	3.2	2.6	0	9.3
1968	6	16	21	18.4	16.3	86.3	2.5	8.4	0	0	3.3
1968	6	17	28.9	22.1	17.8	57.3	2.1	5.7	0	0	8
1968	6	18	20.9	18.6	16.5	82	1.3	2	6.4	0	7.8
1968	6	19	17.6	15.8	14.5	88	1.7	0	14.5	0	10
1968	6	20	19.3	16	13.1	83.5	1.5	4	5.7	0	9.3
1968	6	21	19.3	16.5	12.3	85	2	11.7	0	0	1.8
1968	6	22	21.3	18.3	15.9	86.8	1.3	6.3	0	0	5.5
1968	6	23	21	18.3	15.4	86.3	2.1	12.2	0	0	1.5
1968	6	24	21.4	18.5	16.6	90.8	1.5	2.5	0	0	10
1968	6	25	21.8	18.9	17	90.5	1.5	5	0	0	7.5
1968	6	26	21.9	19.4	17.9	88.3	1.8	3.9	0	0	10
1968	6	27	23.3	20.2	18.2	86.5	1.5	3.1	0	0	10
1968	6	28	22.4	20.3	19.1	90.3	1.1	0	3.9	0	10
1968	6	29	27.1	22.3	18.7	86.5	1.6	10.8	0	0	5
1968	6	30	22.7	20.6	19.1	92.3	1.5	0	0.4	0	10
1968	7	1	20.4	18.8	17.5	96.3	2.3	0	11.8	0	10
1968	7	2	19.3	18.1	17.6	94	1.2	0	2.4	0	10
1968	7	3	20.8	19.3	17.8	86	0.8	0	0	0	10
1968	7	4	19.1	18.1	17.1	86.5	1	0	0	0	10
1968	7	5	20.8	19.2	17.3	89.8	1	1.1	1.3	0	10
1968	7	6	22.7	20.5	18.7	90.3	1.4	2.4	0.1	0	9
1968	7	7	22.5	20.5	19.3	93.3	0.9	1.2	2.5	0	9.8
1968	7	8	23.4	21.4	20.2	91.3	1.4	7.6	0	0	8.3
1968	7	9	22.6	21.1	19.9	89.8	1.3	0.6	0	0	7.3
1968	7	10	24.5	21.3	18.3	90.3	1.4	9.4	0	0	6.5
1968	7	11	24.7	22	19	86.3	1.5	2.4	0	0	8.8
1968	7	12	24.8	22.5	20.1	86	2	7.4	0	0	4
1968	7	13	24	22.1	19.9	89.5	1.9	8	0	0	9.3
1968	7	14	25.6	22.5	19.9	88.8	1.1	2.6	4.8	0	9.3
1968	7	15	22.1	21.3	20.6	91.5	0.8	0	16.9	0	10
1968	7	16	21	20.7	20.2	94.5	0.8	0	89.7	0	10
1968	7	17	23	21.6	20.5	92.8	1.1	2.8	24	0	8.8
1968	7	18	25.1	22.9	21.7	89.3	1.6	0	1.9	0	10
1968	7	19	24	22.4	21.3	93.3	1.3	0.8	23	0	9.8
1968	7	20	28.5	25.8	21.9	82.8	1.2	1.3	0	0	9.5
1968	7	21	27.4	26.2	24.1	81	1.1	5.5	0.1	0	7.5
1968	7	22	34	29.1	24.8	65	2.3	11.6	0	0	5
1968	7	23	35.8	31.5	27.4	53.3	3.9	11.3	0	0	1.3
1968	7	24	33.1	30	25.7	67	1.9	11.7	0	0	1.8
1968	7	25	28.9	26.2	23.9	83.5	1.6	7.8	0	0	6.3
1968	7	26	31.6	27.8	24	79.5	1.3	11.9	0	0	1.8
1968	7	27	29.6	26.6	24.1	83.3	1.6	10	0	0	4
1968	7	28	26.3	24.2	22	87.3	2.3	0	0	0	9.8
1968	7	29	22	21.3	20.9	96.5	3.3	0	59	0	10
1968	7	30	22	21.2	20.4	95.8	2.7	0	64.4	0	10
1968	7	31	21.4	20.8	20.2	95.8	2.6	0	2.8	0	10
1968	8	1	23	21.6	20.8	95.5	2.3	0	6.8	0	10
1968	8	2	24.3	22.2	21.2	91	1.8	1.6	0.3	0	9
1968	8	3	27.8	23.7	19.5	85.3	1.2	11.6	0	0	0.8
1968	8	4	27.3	23.3	19.3	80.3	1	11.8	0	0	0.8
1968	8	5	27.8	24.2	20.1	84.5	1.6	9.8	0	0	4.3
1968	8	6	27.9	25.6	23.8	86	0.9	1.1	0.4	0	8
1968	8	7	31.9	28.5	24.3	72	2.4	3.4	0	0	6.8
1968	8	8	28	24.5	21.2	84	1.5	3.9	33	0	6
1968	8	9	26.8	23.9	19.9	89.8	2.3	4.6	29.8	0	6.8
1968	8	10	25.7	22.3	19.9	84.3	1.7	5.7	0	0	7.3
1968	8	11	24.5	21	19.1	88.3	2	1.2	1.4	0	7.8
1968	8	12	25.9	22	18.5	79	2	6.4	0	0	6.5
1968	8	13	24.2	21.6	20.5	87.8	1.5	0	0	0	10
1968	8	14	22.6	20.8	19.8	89.3	1.4	0	4.4	0	9.5
1968	8	15	22.2	21.1	20	95	0.5	0	21.2	0	10
1968	8	16	23.3	22	20.8	96.3	0.6	0	12.2	0	9.8
1968	8	17	31.7	26.5	21.2	71	3.6	8.6	0	0	3.8
1968	8	18	31	26.6	23.7	72	2.1	10.2	0	0	4
1968	8	19	28.9	25.9	22.3	77.8	2.2	2.2	0	0	7.3
1968	8	20	28.8	25.4	23	83.5	2.5	0	12.4	0	10
1968	8	21	25.7	23.6	22	91	2.1	2.3	0.6	0	8.5
1968	8	22	24.9	23.3	20.6	91.8	1.6	0	0.8	0	9
1968	8	23	23.2	21.3	20.3	95.8	2.4	0.2	155.2	0	7.8
1968	8	24	29.7	24.5	20.1	71.8	2.5	10.2	0	0	4.5
1968	8	25	28.3	23.6	20.8	80.5	1.2	9.2	0	0	6
1968	8	26	26.9	23.5	20.6	82.5	1.8	8.4	0	0	3
1968	8	27	26.8	23.2	19.2	84	1.7	6.3	0	0	6.5
1968	8	28	27.7	24.3	21.4	79.8	2.1	10.4	0	0	5
1968	8	29	25.1	22.5	20	80.3	2.5	5.6	0.3	0	6
1968	8	30	25.9	20.9	17.2	75.5	2	8.9	19.5	0	4.3
1968	8	31	24.1	19.4	16.6	80.3	1.7	4.7	1.5	0	5
1968	9	1	24	20.6	16.5	78.5	2	10.5	0	0	2.3
1968	9	2	25	21.4	17.8	81.5	2	6.3	1.1	0	5.3
1968	9	3	24.8	20.8	18	80.5	1.7	9.3	0	0	4.8
1968	9	4	24.3	21.4	17.5	74	2.9	10.3	0	0	5.3
1968	9	5	20.7	17.5	16.4	95.3	2.5	0	77.5	0	10
1968	9	6	22.1	19.6	17.7	91.5	1.7	2	7.1	0	8.3
1968	9	7	25.4	21.2	18.1	88.8	1.2	5	0	0	6
1968	9	8	24.9	21.6	18	86.3	1.4	10.6	0	0	3.5
1968	9	9	25.1	22	19.2	85.3	1.3	8.1	0	0	8.5
1968	9	10	25.2	20.7	14.9	74	1.6	9.2	0	0	5
1968	9	11	27	20.3	13.5	70	1.1	7	0	0	8.3
1968	9	12	23.5	20.9	18	76.3	1	1.7	0	0	8.3
1968	9	13	25	20.2	16.2	80.5	1.7	9.5	0	0	0.8
1968	9	14	24	20.3	16.1	84	2	10.5	0	0	1.8
1968	9	15	27.1	22.1	18.5	84.8	1.6	10.7	0	0	0
1968	9	16	26.3	22.4	19.2	86.8	1.8	8.7	0	0	2.8
1968	9	17	24.4	22	19.9	85	1.6	7.9	0	0	5
1968	9	18	25.7	22.6	18.9	86.5	1.6	7.2	0	0	8.5
1968	9	19	23.7	22	20.5	88.5	1.7	1.7	0.1	0	9.3
1968	9	20	24.8	20.8	15.8	63.3	3.8	6	0.2	0	6.3
1968	9	21	21.6	16.2	11	66.8	1.9	11.1	0	0	1.8
1968	9	22	20.9	16.6	13.9	72.3	1.3	1.6	0	0	6
1968	9	23	24.7	19.4	15.7	57.3	2.6	10.9	0	0	1.8
1968	9	24	23.5	17.9	13	61.3	2.4	10.6	0	0	2.8
1968	9	25	24.1	20	16.1	71.8	3.6	7.4	0	0	6.3
1968	9	26	22.4	18.9	16.4	77	2.7	1.6	0	0	8.3
1968	9	27	19.1	18	17.2	80	2.1	0	0	0	9.8
1968	9	28	25.2	20.3	16.4	78.8	1.4	6	0	0	6.5
1968	9	29	20.4	17.1	15.2	60.3	2.3	3	0	0	7.8
1968	9	30	15.6	13.4	11.5	86.3	2.5	0.3	27.7	0	6.8
1968	10	1	19.3	14.7	10.8	77	2.4	10.3	0	0	0
1968	10	2	21	16.5	11	69.3	1.6	8	0	0	6.3
1968	10	3	19.9	17.2	13.6	81.3	1.3	0	0	0	9.3
1968	10	4	23.3	17.3	11	73.5	1.1	10	0	0	2.3
1968	10	5	22.7	17.8	12.1	78.8	1.8	9.9	0	0	3.5
1968	10	6	22.8	18.6	13.4	75.3	4.7	0	25.8	0	9
1968	10	7	13.7	13.2	12.5	85.8	5	0	53.7	0	10
1968	10	8	16.1	14.1	12.6	72.3	2.6	3.4	0	0	8.8
1968	10	9	17	14.4	12.6	82.8	0.8	0	0	0	9.3
1968	10	10	14.5	12.2	10.6	77.5	2.3	0	12.5	0	9.5
1968	10	11	15.8	12.8	10.9	82.5	2.3	3.1	0.2	0	8.8
1968	10	12	14.7	12.7	11.3	81.5	1.9	0	6	0	8
1968	10	13	19.6	14.2	10.5	71	1.8	9.5	0	0	2
1968	10	14	18.4	14.1	10.3	63.8	3.2	6.6	7.2	0	6.8
1968	10	15	18.4	12.7	8.5	72.8	1.9	9	0	0	0.5
1968	10	16	15.3	12.3	9.1	66.8	1.9	0	0	0	7.5
1968	10	17	15.5	12.7	8.5	49.8	3.7	7	2.5	0	4.3
1968	10	18	14.6	11.2	7.8	74.8	3.8	1.7	8.7	0	7.5
1968	10	19	14.5	10.5	7.1	75	1.3	1.9	0	0	4.3
1968	10	20	16.1	11.2	7.1	72.5	1.7	9.8	0	0	0
1968	10	21	17.4	12.4	7.7	78.3	2	9.5	0	0	0
1968	10	22	18.4	13.6	10	83.8	1.4	9.4	0	0	0.8
1968	10	23	17.9	14	8.5	82.3	2.9	4.1	0	0	6.3
1968	10	24	15.7	13.9	8.4	86	7.2	0	170.3	0	10
1968	10	25	12.9	11.2	8.9	87.8	10.8	0	47.5	0	10
1968	10	26	13.9	10.7	8.7	86	1.7	4.1	7.7	0	7.5
1968	10	27	16.3	11.9	7.8	63	1.9	9.1	0	0	0.8
1968	10	28	14.3	10.4	8	64.3	2.8	5.8	0	0	4
1968	10	29	14.4	10.6	8.8	76.3	1.7	8.5	0	0	2.3
1968	10	30	15.7	11	6.9	64	1.7	9.3	0	0	0
1968	10	31	16.3	11.6	7	61.8	1.5	9.3	0	0	0
1968	11	1	17.1	12	8	66.5	1.3	9	0	0	1.3
1968	11	2	17.1	11.9	8.5	81	1.2	9.3	0	0	0
1968	11	3	16.2	11.5	8	85.3	1.5	9.1	0	0	0
1968	11	4	18.4	13.8	9.5	69.8	1.4	6.7	0	0	8
1968	11	5	15	13.2	11.9	88	1.1	0	6.8	0	9.8
1968	11	6	19	15.4	11.9	51.5	4.8	8.9	0	0	3.8
1968	11	7	17.5	13.7	9.6	54	2.3	8.6	0	0	1.5
1968	11	8	16.4	12.4	9.2	78.8	2	5.3	0.3	0	3.8
1968	11	9	13.2	4.2	-3.1	49.5	5.5	4.4	0	0	6.3
1968	11	10	2	-1.6	-5.4	44.3	7.1	5.3	0	0	1.8
1968	11	11	10.1	5.6	1	47	5.2	8.8	0	0	0
1968	11	12	12.2	7.3	3.2	49.8	2.6	8	0	0	0
1968	11	13	13.2	9.1	6.2	45.8	4.9	6.5	0	0	1.5
1968	11	14	11.2	7.5	5.2	38	3.7	7.8	0	0	0.3
1968	11	15	12.2	7.5	3.8	41.5	2.4	7.7	0	0	1
1968	11	16	11.6	8.1	5.1	45.3	4.4	7.3	0	0	2.8
1968	11	17	8.9	4.5	1.6	45.8	2.1	8.3	0	0	0
1968	11	18	11.8	7	2.3	56	1.6	5.8	0.3	0	4
1968	11	19	16.9	11.1	7.3	71.8	1.7	4.5	0	0	5
1968	11	20	11.4	8.6	7	80	1	0	0	0	5.8
1968	11	21	12.5	8.7	6.1	78.5	1.6	7.9	0	0	0.3
1968	11	22	13.9	9.3	5.7	83.8	1.9	8.2	0	0	0
1968	11	23	18.3	12.5	7.2	65.8	1.6	3.3	0	0	5
1968	11	24	20.8	15.5	10.7	64.3	1.8	7.3	0	0	3.5
1968	11	25	12.9	12.1	11.5	89.3	1.2	0	0	0	8.8
1968	11	26	16.4	12.1	9.1	91.5	1.7	0.9	3	0	7
1968	11	27	13.7	8.5	4.5	88.8	3.4	0	14.1	0	9
1968	11	28	7.9	4.8	3.1	51.8	2.9	8.2	0	0	0
1968	11	29	10.8	6.4	2.4	61.5	1.9	8	0	0	4
1968	11	30	15.5	12.2	8.5	53.8	3	7.7	0	0	4.5
1968	12	1	16	13.2	9.1	57.3	2.1	8	0	0	2.3
1968	12	2	16.7	12.7	8.9	64	3	4.8	0	0	5.5
1968	12	3	14.1	9.5	6.7	76	2.7	0	0	0	8.5
1968	12	4	12	8.1	5.6	84.5	1.5	4.7	0	0	4.5
1968	12	5	12.8	9.1	6.3	88.5	1.2	6.7	0	0	4
1968	12	6	14.9	10.3	6	76.5	1.3	5.6	0	0	6.8
1968	12	7	15.3	11.8	8.9	76.8	1.4	5.9	0.2	0	4.5
1968	12	8	10.5	10.1	9	86.5	2.8	0	0.2	0	10
1968	12	9	11.6	10.2	9.1	92.3	1.1	0	0.4	0	9.5
1968	12	10	16.4	12	9.2	81.3	1.7	2.6	0	0	6
1968	12	11	10.3	8.4	7.3	93.5	2.7	0	9.2	0	10
1968	12	12	9	5.5	1.7	86	5.7	0	10.5	0	10
1968	12	13	4.9	3.6	1.7	87.5	1.7	0	2.2	0	10
1968	12	14	5.8	3	-1.5	75.8	4.4	3.8	10.3	17.7	8
1968	12	15	1.2	-1.6	-3.6	69.3	3.8	5.9	3.8	4	5.8
1968	12	16	2.9	-1.8	-5.4	47.8	3.5	7.8	0	0	0.8
1968	12	17	7.3	4.5	1.5	39	6.6	7	0	0	3.3
1968	12	18	6.3	3.8	1.6	72	1.6	0	0	0	7.5
1968	12	19	10.4	5.6	3.2	69.3	1.5	7.2	0	0	0.8
1968	12	20	9.8	5.5	2.8	80	2.1	1.4	0	0	4
1968	12	21	5.6	1.6	-3.2	31.5	5.8	7.9	0	0	4
1968	12	22	-2.6	-4	-5.4	34.3	5.4	7.7	0	0	2.5
1968	12	23	3.8	1	-4.1	60	2.7	2.1	0	0	3.8
1968	12	24	8.9	3.7	0.2	55.8	2.7	8.4	0	0	0
1968	12	25	10.1	5.9	2	57.3	2.1	6.2	0	0	6.8
1968	12	26	7.4	3.5	0.7	80.8	1.9	3.2	14.8	4.7	9.3
1968	12	27	4.9	1.3	-0.9	69	1.1	6.4	9.2	1.9	5.5
1968	12	28	5.1	1.7	-0.7	44.3	2.3	5.8	0	0	3.5
1968	12	29	3.6	0.3	-2.2	43.3	1.7	7.9	0	0	5.3
1968	12	30	4.2	0.9	-2.7	50.3	2.3	3.9	0	0	8.8
1968	12	31	1.6	-3	-6.8	41.5	5.2	7.7	0	0	5
1969	1	1	-4.4	-7.3	-10.2	35.3	6	7.6	0	0	1
1969	1	2	-5.4	-8.6	-11	33	5.8	8.3	0	0	2.5
1969	1	3	-4.6	-8.4	-12.2	40	6.1	8.1	0	0	0.5
1969	1	4	0.2	-2.7	-5.9	39.5	6	5.8	0	0	2.5
1969	1	5	-0.1	-3.3	-5.6	39.3	4.7	8.7	0	0	1.3
1969	1	6	-2	-4.4	-6.2	36.3	6.5	8.8	0	0	0.8
1969	1	7	-2	-5.4	-9.1	37.8	7.1	8.7	0	0	0
1969	1	8	2.3	-2.3	-5.6	34	4.1	8.5	0	0	0
1969	1	9	4.8	-0.3	-4.2	39.8	1.7	8.5	0	0	0
